sedalea,sedaleaname,fips,stateabb,math,read,pernam,perasn,perhsp,perblk,perwht,perfl,perecd,perell,perspeced,totenrl,rsflnfl,sesavgall,lninc50avgall,baplusavgall,unempavgall,snapavgall,single_momavgall,locale
102430,MONTGOMERY COUNTY                                           ,1,AL,-0.110823592274726,0.0698042174179845,0.0012571751,0.032181937,0.050668407,0.7824927,0.13339977,0.64404708,0.72513306,0.036271628,0.083920196,14630.3,0.28667149,-0.55008662,10.702327,0.3088187,0.078889161,0.16823004,0.31596664,Urban
102480,MORGAN COUNTY                                               ,1,AL,-0.178263252251592,0.011153761418594,0.0058375401,0.0043010488,0.080353431,0.026374599,0.88313341,0.43623561,0.53990173,0.03172313,0.10134093,3596.1,0.046209909,0.28811815,10.772745,0.16356042,0.059578698,0.083087265,0.12885372,Suburb
102490,MOUNTAIN BROOK CITY                                         ,1,AL,0.54488845225045,0.621930754086679,0.00020214019,0.0083254026,0.0093121165,0.0021607776,0.97999954,0.078487389,0.0096429233,0.0011764498,0.068228945,2077.8,0.012129154,2.5332949,11.808669,0.82492346,0.019125674,0.0046255854,0.08105997,Suburb
102520,MUSCLE SHOALS CITY                                          ,1,AL,0.188310071875215,0.299060329175913,0.0050020488,0.020127654,0.038324881,0.16414028,0.77240515,0.24447241,0.32293665,0.011996664,0.070817024,1310.4,0,0.44934818,10.821487,0.23899326,0.052566465,0.080113962,0.1729448,Urban
102550,ONEONTA CITY                                                ,1,AL,0.0191272262400954,0.18787245170033,0.00090485095,0.0086753778,0.22661074,0.045842804,0.71796626,0.37628371,0.45065555,0.067511566,0.066824831,651,0,0.3039217,10.730639,0.14355268,0.052397326,0.091186136,0.13772562,Rural
102580,OPELIKA CITY                                                ,1,AL,-0.000408964011078695,0.112340147179277,0.0017895708,0.015596028,0.059203148,0.61230552,0.31110576,0.61339831,0.66735137,0.020937862,0.079014413,1922,0.040058866,-0.62135905,10.587415,0.24794106,0.072739214,0.15459825,0.29722482,Urban
102610,OPP CITY                                                    ,1,AL,-0.131838615098535,0.00529186712627691,0.0035270599,0.0058771768,0.0099972151,0.23330869,0.74728984,0.47181526,0.56435931,0.0023844943,0.10897711,608.4,0,-1.0187746,10.441492,0.12614338,0.095556021,0.15417491,0.25037053,Town
102635,OXFORD CITY                                                 ,1,AL,0.0908031203119602,0.107688398295704,0.0012142152,0.0096687721,0.098006614,0.2431902,0.64792019,0.49577087,0.58159989,0.03792413,0.079781793,1912.8,0.0025066489,0.084473819,10.813141,0.20174724,0.073540755,0.099525936,0.20976624,Urban
102640,OZARK CITY                                                  ,1,AL,-0.0611531222631168,0.0427232146287824,0.0039459565,0.012313904,0.026779823,0.48669413,0.47026619,0.59103334,0.67378396,0.005672697,0.093623027,1028.9,0.0019972809,-0.65485126,10.575783,0.17071684,0.084035501,0.17986692,0.22155116,Town
102650,PELL CITY                                                   ,1,AL,-0.159052681134447,0.0190473748951703,0.0016938058,0.0058116838,0.027764361,0.11962006,0.84511006,0.47385919,0.55400985,0.0046634129,0.087597691,1855,0.0065920716,-0.081095301,10.730235,0.15667421,0.076034382,0.11499899,0.16085102,Town
102670,PERRY COUNTY                                                ,1,AL,-0.681517166419105,-0.491496905324501,0,0.00042522352,0.0010866708,0.98981911,0.0086689796,0.86003226,0.9120205,0.0004729655,0.09683273,782,0.0052039451,-2.171231,10.142579,0.13730748,0.098748885,0.28820625,0.34540555,Rural
102700,PHENIX CITY                                                 ,1,AL,-0.121939491826746,0.0115840608402502,0.0027612799,0.0063902303,0.048899248,0.61260509,0.32934412,0.63087285,0.6819365,0.006753427,0.073532611,3109.5,0.14209194,-1.0004373,10.49998,0.16238222,0.091356128,0.1783132,0.30279389,Suburb
102730,PICKENS COUNTY                                              ,1,AL,-0.26684416754975,-0.0175499389615943,0.0010939722,0.0046549859,0.017976573,0.58670914,0.38956535,0.65855402,0.74634224,0.0065770596,0.095238365,1275.9,0.15241323,-1.067999,10.373225,0.12900895,0.10098717,0.16491498,0.23872051,Rural
102760,PIEDMONT CITY                                               ,1,AL,-0.0814551552862346,0.0200506554670535,0.0036478098,0.0075374683,0.015612987,0.121209,0.85199273,0.5762822,0.64222115,0.0051239571,0.081798881,533.9,0,-0.72061855,10.40576,0.10819221,0.07124532,0.15168954,0.20861904,Town
102790,PIKE COUNTY                                                 ,1,AL,-0.0483378993907299,0.0612683029148188,0.0096869199,0.0015045039,0.027290888,0.47115824,0.49035946,0.66786361,0.75631922,0.010842731,0.10353882,1035.1,0.061172266,-1.0215636,10.447187,0.14309223,0.091816023,0.19117148,0.24665451,Rural
102820,RANDOLPH COUNTY                                             ,1,AL,-0.372178522557641,-0.168885786636116,0.00041139146,0.0020386102,0.053060628,0.13969198,0.80479741,0.57671767,0.67705041,0.02395338,0.10230853,1042.6,0.030146837,-0.18386577,10.599678,0.13242884,0.079098165,0.11544329,0.13243015,Rural
102850,ROANOKE CITY                                                ,1,AL,-0.208677159224759,-0.0897493082066951,0.0011925525,0.0061343294,0.015030037,0.4177289,0.55991417,0.5852192,0.68569338,0.00090531027,0.074367531,701.3,0,-0.90602565,10.450336,0.16001143,0.085642986,0.16457143,0.24212554,Town
102880,RUSSELL COUNTY                                              ,1,AL,-0.289654892807001,-0.141500456020858,0.0044958466,0.0087516243,0.049081072,0.37697044,0.56070101,0.56406295,0.67704743,0.0041873357,0.084008187,1632,0.050364025,-0.45179269,10.612724,0.14006811,0.07787779,0.15726586,0.20905797,Suburb
102910,RUSSELLVILLE CITY                                           ,1,AL,-0.138363066325766,0.0186149896131384,0.0033072066,0.0053362213,0.3925029,0.064475104,0.53437859,0.55060643,0.6467185,0.1634675,0.068650931,1143.6,0,-0.70767391,10.505041,0.14476657,0.072341599,0.17504799,0.20032249,Town
102940,SCOTTSBORO CITY                                             ,1,AL,-0.182362510878552,-0.006585114487086,0.0029058862,0.010257034,0.051987611,0.059305169,0.87554431,0.42577419,0.52199334,0.017817546,0.092843659,1216.4,0.0038067002,-0.11881704,10.572025,0.21480955,0.055438921,0.11915335,0.16938095,Town
102970,SELMA CITY                                                  ,1,AL,-0.410653058337792,-0.280224897475116,0.00010059442,0.0025259196,0.0012860484,0.97061056,0.025476877,0.79564291,0.88077492,0.0019608515,0.076762028,1719.7,0.023388807,-2.7164094,10.087176,0.18928288,0.14203821,0.29779753,0.42782083,Town
103000,SHEFFIELD CITY                                              ,1,AL,-0.196286221519271,-0.165637783573792,0.00079153856,0.0038698402,0.038210321,0.4180558,0.53907251,0.70369375,0.80153877,0.0096317539,0.11015559,473.3,0,-0.67382991,10.456192,0.18334199,0.059190251,0.17490984,0.24011837,Suburb
103030,SHELBY COUNTY                                               ,1,AL,0.041185428737921,0.162689126848731,0.0019306298,0.020697286,0.056614161,0.14818375,0.77257419,0.25030085,0.31863987,0.037522998,0.068201475,9201.5,0.15140449,1.0952975,11.136228,0.39408854,0.045888405,0.050856743,0.12870216,Suburb
103062,ST CLAIR COUNTY                                             ,1,AL,-0.137218773743148,0.0166988350501282,0.002026126,0.0073011145,0.039871842,0.092935957,0.85786498,0.40944093,0.49300924,0.012995144,0.099798545,4041,0.072846994,0.34787601,10.884229,0.14489321,0.057254966,0.092275888,0.14681324,Suburb
103090,SUMTER COUNTY                                               ,1,AL,-0.751605102691701,-0.566177083369423,0.00050709082,0.0029853468,0.003279424,0.98733699,0.0058911568,0.8475222,0.90764046,0.0012919946,0.10764409,819.2,0.029675664,-2.2926891,10.025747,0.16996484,0.11314883,0.27747768,0.34766343,Rural
103120,SYLACAUGA CITY                                              ,1,AL,-0.0372186692170986,0.0570089645662773,0.0010771268,0.0057714479,0.018618289,0.37049288,0.60404027,0.49303186,0.57096374,0.0077140918,0.072536238,1097.7,0,-1.0032996,10.490683,0.15676937,0.082298405,0.19151095,0.28770685,Town
103150,TALLADEGA CITY                                              ,1,AL,-0.376767642797877,-0.146288911296233,0.00063675421,0.0048683165,0.021671318,0.61129415,0.36152947,0.74118638,0.83164787,0.010743726,0.088596962,1022.7,0.061292414,-2.0158594,10.317508,0.1287483,0.14216022,0.2026546,0.38133353,Rural
103180,TALLADEGA COUNTY                                            ,1,AL,-0.164393345122254,-0.0607647386761248,0.0011461632,0.0027888161,0.018742107,0.34040308,0.63691986,0.63936555,0.74005044,0.0028585913,0.091639727,3597.7,0.056064095,-0.41664374,10.590392,0.11226151,0.083978564,0.13206004,0.18925102,Rural
103210,TALLAPOOSA COUNTY                                           ,1,AL,-0.306725995825836,-0.150122430395464,0.0019218471,0.00195197,0.017009469,0.30755857,0.67155814,0.57505053,0.67258841,0.0033288214,0.1072766,1346.6,0.036845256,-0.34663799,10.619371,0.17454644,0.098120801,0.11509433,0.16598994,Rural
103240,TALLASSEE CITY                                              ,1,AL,-0.184958451363967,-0.0381243212426185,0.00070755661,0.010304033,0.021861661,0.26203069,0.70509607,0.46799731,0.55325532,0.006294651,0.099814631,881.7,0,-0.5170505,10.795637,0.16566865,0.099851407,0.16729236,0.19680817,Rural
103270,TARRANT CITY                                                ,1,AL,-0.492471583236442,-0.372745868938897,0.0039756489,0.003721226,0.16773178,0.75211877,0.07245259,0.83523887,0.88820791,0.065966696,0.110994,432.8,0,-1.9040335,10.294301,0.090692841,0.081983879,0.23749727,0.42569891,Suburb
103300,THOMASVILLE CITY                                            ,1,AL,-0.286718202687335,0.00711847033880901,0.00071244076,0.0086569851,0.0053892629,0.44864792,0.53659338,0.54258156,0.6449669,0.0037725628,0.086107425,641.8,0,-0.55254227,10.484115,0.17829572,0.08455839,0.15184021,0.19870888,Town
103330,TROY CITY                                                   ,1,AL,-0.0158866577361165,0.0628522860990739,0.0020627808,0.030802157,0.023992291,0.63666123,0.30648154,0.61512756,0.66087794,0.014147013,0.10060573,945.6,0,-1.0557638,10.271439,0.280534,0.078608207,0.15673503,0.27617565,Rural
103360,TUSCALOOSA CITY                                             ,1,AL,0.105680284120775,0.220789194674438,0.0010945023,0.016704682,0.033894077,0.69181138,0.25649539,0.53113872,0.61971772,0.01897468,0.11284747,4291.2,0.24872106,-0.55335295,10.511423,0.33828726,0.07519114,0.10095801,0.29619908,Urban
103390,TUSCALOOSA COUNTY                                           ,1,AL,-0.141060226206133,0.0167015236089885,0.0018448358,0.0069719227,0.046814807,0.30659753,0.63777089,0.45106715,0.55247176,0.022362463,0.11737341,8583.6,0.10339151,0.45370048,10.903535,0.24256647,0.052115247,0.071839161,0.17404915,Suburb
103420,TUSCUMBIA CITY                                              ,1,AL,-0.241287659762876,0.0271283410715943,0,0.0025943234,0.011580173,0.25609016,0.72973531,0.47075298,0.56031024,0.0032612458,0.078460544,724.3,0,-0.25029767,10.643288,0.16547196,0.050974332,0.1312826,0.24167158,Suburb
103430,VESTAVIA HILLS CITY                                         ,1,AL,0.38823207710295,0.543368490264619,0.0010746081,0.0595112,0.030384192,0.072831057,0.83619893,0.07058014,0.09420912,0.014751937,0.063011393,3122.7,0.01049539,1.9603403,11.426949,0.6569733,0.028968295,0.014908919,0.10065152,Suburb
103450,WALKER COUNTY                                               ,1,AL,-0.211751528875636,-0.0696211189855521,0.0012765191,0.0010761117,0.017911373,0.056073211,0.92366278,0.53572118,0.64700222,0.0058379783,0.10430198,3670.7,0.030865686,-0.52026737,10.56535,0.082055718,0.090652935,0.13870806,0.17798938,Rural
103480,WASHINGTON COUNTY                                           ,1,AL,-0.295152318887691,-0.086809722392641,0.094556086,0.002278676,0.0062897759,0.27136958,0.62550586,0.49993667,0.61691785,0.0020191204,0.089417905,1462.5,0.067891203,-0.4786762,10.543142,0.10132114,0.074190646,0.1321862,0.18113422,Rural
103510,WILCOX COUNTY                                               ,1,AL,-0.793339507385016,-0.550397776779139,0,0.00017559933,0.00056179683,0.99279374,0.0064688497,0.88136637,0.93371874,0.00016713093,0.076204956,844.6,0.0036368123,-2.347383,10.123776,0.14797549,0.13634573,0.24778165,0.36154592,Rural
103540,WINFIELD CITY                                               ,1,AL,0.0996451031394254,0.175792621446271,0.0025906141,0.0041734856,0.024117472,0.043815233,0.92530316,0.38411006,0.46130741,0.0081646712,0.071124166,600.3,0,-0.18811892,10.575487,0.14722896,0.060655013,0.10080214,0.21056679,Rural
103580,WINSTON COUNTY                                              ,1,AL,-0.243821191385743,-0.0588379233743949,0.0022533652,0.00060056074,0.010173549,0.0036725202,0.98330003,0.48030022,0.63491839,0.0015250918,0.11818958,1183.3,0.0078759696,-0.28881747,10.492011,0.12597741,0.07614594,0.12504484,0.13317813,Rural
200001,LOWER KUSKOKWIM SCHOOL DISTRICT                             ,2,AK,-0.362446574106739,-0.539624389507178,0.95733631,0.0039635757,0.0049471408,0.0013088745,0.032444067,0.76982397,0.8225053,0.6251983,0.11891733,1953,0.1113546,-1.3182091,10.934502,0.14183474,0.142867,0.3122547,0.21316013,Rural
200003,LOWER YUKON SCHOOL DISTRICT                                 ,2,AK,-0.733765520705114,-1.07726465702862,0.99607217,0.00077856309,0,0.00030412117,0.0028451378,0.81439722,0.75050873,0.70242929,0.13948037,966.7,0.028481519,-3.3383322,10.513345,0.079290561,0.15199533,0.5039919,0.29880542,Rural
200004,YUPIIT SCHOOL DISTRICT                                      ,2,AK,-1.31656401872977,-1.43073065086973,0.99102801,0,0,0,0.0089719873,0.87938964,0.99548501,0.81420916,0.1212481,216.4,0.024964413,-1.9144903,10.663668,0.089127801,0.082218438,0.35235232,0.1858992,Rural
200005,KASHUNAMIUT SCHOOL DISTRICT                                 ,2,AK,-0.667380082290526,-1.01715409520596,0.98899209,0,0,0,0.011007933,0.75213486,0.88074648,0.56585842,0.10635958,142.3,0,-2.5968127,10.520546,0.084565431,0.080401368,0.41934252,0.2438101,Rural
200007,ALEUTIANS EAST BOROUGH SCHOOL DISTRICT                      ,2,AK,-0.0218023435547105,-0.305283142940405,0.79713672,0.039056234,0.037641205,0.0015733083,0.12459251,0.58493924,0.72653514,0.0024695122,0.15951647,105.2,0.03321141,0.23161137,11.032813,0.12850673,0.044867091,0.08074072,0.20335557,Rural
200010,ALEUTIAN REGION SCHOOL DISTRICT                             ,2,AK,-0.771695109508199,-0.879288759884445,0.41430131,0.012751069,0.33253723,0,0.24041042,0.74956137,0.90536237,0.011111111,0.2587198,14.4,0.0050281696,0.49216351,10.99162,0.087152235,0.01101683,0.084790967,0.15879725,Rural
200030,BRISTOL BAY BOROUGH SCHOOL DISTRICT                         ,2,AK,0.0481120976206423,0.0068817466632935,0.6129117,0.031656131,0.0087506101,0.014906658,0.33177492,0.50452441,0.52221978,0.0024390244,0.095878266,62.6,0.0021282607,0.65663791,11.173144,0.18757726,0.069347449,0.046663556,0.13952477,Rural
200050,ALASKA GATEWAY SCHOOL DISTRICT                              ,2,AK,-0.23467081991996,-0.406479991693908,0.61951613,0.010579062,0.0019264651,0.013087431,0.35489088,0.69659048,0.85150981,0.30089989,0.13742302,190.2,0.13599885,-0.92605865,10.757193,0.12788355,0.094964169,0.16528051,0.21124148,Rural
200060,CORDOVA CITY SCHOOL DISTRICT                                ,2,AK,-0.019363915480069,-0.0854026093310789,0.19605832,0.1359335,0.066397406,0.0055632479,0.59604752,0.41743574,0.59401149,0.085524097,0.1170481,151.2,9.2632887e-05,0.75936025,11.093416,0.30072391,0.069186851,0.062741138,0.11182693,Rural
200070,COPPER RIVER SCHOOL DISTRICT                                ,2,AK,0.207353424401439,0.0797553195320702,0.42854759,0.0034910606,0.010827867,0.0085710101,0.54856247,0.36075047,0.44402316,0.0074464632,0.1371619,214.3,0.025255186,-0.16940865,10.800959,0.23298362,0.082055934,0.12899336,0.17592272,Rural
200090,CRAIG CITY SCHOOL DISTRICT                                  ,2,AK,0.107987027467074,0.132519359914677,0.22671948,0.029198144,0.02482296,0.013033984,0.70622545,0.42466804,0.73007637,0,0.11844747,311.5,0.31459525,0.24800906,10.932743,0.20303279,0.064769551,0.10340839,0.16288911,Rural
200100,DELTA-GREELY SCHOOL DISTRICT                                ,2,AK,0.0517636738137503,-0.0201562381323323,0.044776738,0.012526802,0.064108774,0.022104146,0.85648358,0.30160365,0.4612641,0.12452633,0.12343753,396.4,0.011252182,0.74889982,11.223843,0.21075833,0.09073136,0.046936665,0.07816603,Rural
